conversation_id,persona_id,persona_name,persona_group,persona_volatility,num_turns,avg_drift,total_distance,drift_variance
travel_26_9,4,Emotionally Volatile,reactive,high,9,0.5304514,4.2436113,0.020087017
travel_26_9,5,Highly Sensitive,reactive,high,9,0.53982854,4.3186283,0.009197946
travel_26_9,6,Easily Overwhelmed,reactive,high,9,0.36441988,2.915359,0.028870653
travel_26_9,7,Impulsive Reactor,reactive,high,9,0.5105485,4.084388,0.008783704
travel_26_9,8,Optimistic Interpreter,positive,medium,9,0.97855127,7.82841,0.08484383
travel_26_9,9,Gratitude Focused,positive,medium,9,0.51116693,4.0893354,0.009280421
travel_26_9,10,Hope Oriented,positive,medium,9,0.8919155,7.135324,0.058232125
travel_26_9,11,Reward Seeker,positive,medium,9,0.16724455,1.3379564,0.0024043694
travel_26_9,12,Negative Anticipator,negative,medium,9,0.695711,5.565688,0.025118997
travel_26_9,13,Critical Evaluator,negative,medium,9,0.4016732,3.2133856,0.006914764
travel_26_9,14,Self Demanding,negative,medium,9,0.29841208,2.3872967,0.0064293365
travel_26_9,15,Threat Aware,negative,medium,9,0.6148596,4.9188766,0.014785688
travel_26_9,16,Emotionally Balanced,balanced,medium,9,0.026282132,0.21025705,0.00016452975
travel_26_9,17,Empathy Driven,balanced,medium,9,0.4897661,3.9181287,0.0062586786
travel_26_9,18,Socially Sensitive,balanced,medium,9,0.34702614,2.776209,0.01162342
travel_26_9,19,Cautious Processor,balanced,medium,9,0.012690995,0.10152796,1.0943684e-05
travel_36_8,0,Stoic Regulator,suppressive,low,10,0.09277102,0.83493924,0.00059429393
travel_36_8,1,Calm Reflective,suppressive,low,10,0.21193588,1.9074229,0.0045640552
travel_36_8,2,Detached Observer,suppressive,low,10,0.07601282,0.6841154,0.0012361604
travel_36_8,3,Rational Analyzer,suppressive,low,10,0.098697305,0.88827574,0.00088023435
travel_36_8,4,Emotionally Volatile,reactive,high,10,0.50309086,4.5278177,0.025348842
travel_36_8,5,Highly Sensitive,reactive,high,10,0.5249205,4.7242846,0.009599287
travel_36_8,6,Easily Overwhelmed,reactive,high,10,0.3404704,3.0642335,0.030626042
travel_36_8,7,Impulsive Reactor,reactive,high,10,0.48987177,4.408846,0.011058576
travel_36_8,8,Optimistic Interpreter,positive,medium,10,0.9242791,8.318512,0.09205847
travel_36_8,9,Gratitude Focused,positive,medium,10,0.48912013,4.402081,0.012436057
travel_36_8,10,Hope Oriented,positive,medium,10,0.84604526,7.6144075,0.0665139
travel_36_8,11,Reward Seeker,positive,medium,10,0.16157442,1.4541698,0.0029741323
travel_36_8,12,Negative Anticipator,negative,medium,10,0.6634283,5.9708548,0.031166736
travel_36_8,13,Critical Evaluator,negative,medium,10,0.38440818,3.4596736,0.009098444
travel_36_8,14,Self Demanding,negative,medium,10,0.2849083,2.5641747,0.007822801
travel_36_8,15,Threat Aware,negative,medium,10,0.58806765,5.2926087,0.019619761
travel_36_8,16,Emotionally Balanced,balanced,medium,10,0.030672848,0.27605563,6.41395e-05
travel_36_8,17,Empathy Driven,balanced,medium,10,0.4808787,4.3279085,0.008321998
travel_36_8,18,Socially Sensitive,balanced,medium,10,0.32663146,2.9396832,0.013572864
travel_36_8,19,Cautious Processor,balanced,medium,10,0.013888782,0.12499904,2.4477444e-05
travel_37_9,0,Stoic Regulator,suppressive,low,9,0.100242645,0.80194116,0.00050155295
travel_37_9,1,Calm Reflective,suppressive,low,9,0.22726294,1.8181036,0.0045348657
travel_37_9,2,Detached Observer,suppressive,low,9,0.0792616,0.6340928,0.0011641419
travel_37_9,3,Rational Analyzer,suppressive,low,9,0.10220525,0.817642,0.0008224008
travel_37_9,4,Emotionally Volatile,reactive,high,9,0.5353033,4.2824264,0.023363834
travel_37_9,5,Highly Sensitive,reactive,high,9,0.5515771,4.4126167,0.008610411
travel_37_9,6,Easily Overwhelmed,reactive,high,9,0.36528787,2.922303,0.030728202
travel_37_9,7,Impulsive Reactor,reactive,high,9,0.5169964,4.135971,0.009286964
travel_37_9,8,Optimistic Interpreter,positive,medium,9,0.9784738,7.8277903,0.08248003
travel_37_9,9,Gratitude Focused,positive,medium,9,0.50834244,4.0667396,0.009242514
travel_37_9,10,Hope Oriented,positive,medium,9,0.8930396,7.1443167,0.057976704
travel_37_9,11,Reward Seeker,positive,medium,9,0.16800314,1.3440251,0.0029138399
travel_37_9,12,Negative Anticipator,negative,medium,9,0.6944043,5.5552344,0.025146307
travel_37_9,13,Critical Evaluator,negative,medium,9,0.39965725,3.197258,0.007268469
travel_37_9,14,Self Demanding,negative,medium,9,0.29702455,2.3761964,0.0069900537
travel_37_9,15,Threat Aware,negative,medium,9,0.6123882,4.8991055,0.014919664
travel_37_9,16,Emotionally Balanced,balanced,medium,9,0.02898451,0.23187608,0.00014862025
travel_37_9,17,Empathy Driven,balanced,medium,9,0.5059716,4.047773,0.007215645
travel_37_9,18,Socially Sensitive,balanced,medium,9,0.3493175,2.79454,0.013648779
travel_37_9,19,Cautious Processor,balanced,medium,9,0.013064573,0.10451658,2.7210219e-05
travel_48_9,0,Stoic Regulator,suppressive,low,9,0.10223308,0.81786466,0.000803995
travel_48_9,1,Calm Reflective,suppressive,low,9,0.23729718,1.8983774,0.007118212
travel_48_9,2,Detached Observer,suppressive,low,9,0.082035616,0.6562849,0.0013706402
travel_48_9,3,Rational Analyzer,suppressive,low,9,0.10639073,0.85112584,0.0010544444
travel_48_9,4,Emotionally Volatile,reactive,high,9,0.5462244,4.3697953,0.025862321
travel_48_9,5,Highly Sensitive,reactive,high,9,0.5551285,4.441028,0.006597587
travel_48_9,6,Easily Overwhelmed,reactive,high,9,0.38164908,3.0531926,0.04145585
travel_48_9,7,Impulsive Reactor,reactive,high,9,0.5235808,4.1886463,0.00846895
travel_48_9,8,Optimistic Interpreter,positive,medium,9,0.982816,7.862528,0.083995424
travel_48_9,9,Gratitude Focused,positive,medium,9,0.509534,4.076272,0.008669441
travel_48_9,10,Hope Oriented,positive,medium,9,0.89553654,7.1642923,0.056306686
travel_48_9,11,Reward Seeker,positive,medium,9,0.1723147,1.3785176,0.0031298087
travel_48_9,12,Negative Anticipator,negative,medium,9,0.69452155,5.5561724,0.023370832
travel_48_9,13,Critical Evaluator,negative,medium,9,0.40249294,3.2199435,0.007140877
travel_48_9,14,Self Demanding,negative,medium,9,0.30028498,2.4022799,0.006808663
travel_48_9,15,Threat Aware,negative,medium,9,0.61365426,4.909234,0.013637971
travel_48_9,16,Emotionally Balanced,balanced,medium,9,0.026227139,0.20981711,0.00015253352
travel_48_9,17,Empathy Driven,balanced,medium,9,0.50574785,4.045983,0.0068269284
travel_48_9,18,Socially Sensitive,balanced,medium,9,0.3653611,2.9228888,0.01997067
travel_48_9,19,Cautious Processor,balanced,medium,9,0.011880616,0.095044926,2.4917752e-05
travel_59_8,0,Stoic Regulator,suppressive,low,8,0.105120376,0.73584265,0.0005316873
travel_59_8,1,Calm Reflective,suppressive,low,8,0.2409778,1.6868446,0.0037104222
travel_59_8,2,Detached Observer,suppressive,low,8,0.0840582,0.5884074,0.0009412736
travel_59_8,3,Rational Analyzer,suppressive,low,8,0.10802456,0.75617194,0.0005076635
travel_59_8,4,Emotionally Volatile,reactive,high,8,0.56539285,3.9577498,0.016881304
travel_59_8,5,Highly Sensitive,reactive,high,8,0.56524867,3.9567409,0.0057264785
travel_59_8,6,Easily Overwhelmed,reactive,high,8,0.39072326,2.7350628,0.030139642
travel_59_8,7,Impulsive Reactor,reactive,high,8,0.537913,3.7653913,0.0053150887
travel_59_8,8,Optimistic Interpreter,positive,medium,8,1.0366608,7.256625,0.07047395
travel_59_8,9,Gratitude Focused,positive,medium,8,0.54071456,3.7850018,0.008525025
travel_59_8,10,Hope Oriented,positive,medium,8,0.94555444,6.618881,0.048990224
travel_59_8,11,Reward Seeker,positive,medium,8,0.1799389,1.2595723,0.0021141358
travel_59_8,12,Negative Anticipator,negative,medium,8,0.73562133,5.149349,0.021206653
travel_59_8,13,Critical Evaluator,negative,medium,8,0.42691424,2.9883997,0.0066333623
travel_59_8,14,Self Demanding,negative,medium,8,0.3200654,2.2404578,0.0063526006
travel_59_8,15,Threat Aware,negative,medium,8,0.64951146,4.5465803,0.012312077
travel_59_8,16,Emotionally Balanced,balanced,medium,8,0.02855766,0.19990362,0.00015093236
travel_59_8,17,Empathy Driven,balanced,medium,8,0.5132822,3.5929751,0.00496929
travel_59_8,18,Socially Sensitive,balanced,medium,8,0.37011227,2.590786,0.011208399
travel_59_8,19,Cautious Processor,balanced,medium,8,0.013351873,0.09346311,1.19735605e-05
travel_63_8,0,Stoic Regulator,suppressive,low,8,0.10176228,0.71233594,0.00046664642
travel_63_8,1,Calm Reflective,suppressive,low,8,0.23802148,1.6661503,0.0025779293
travel_63_8,2,Detached Observer,suppressive,low,8,0.08566515,0.59965605,0.0011489873
travel_63_8,3,Rational Analyzer,suppressive,low,8,0.10892151,0.7624506,0.00050138746
travel_63_8,4,Emotionally Volatile,reactive,high,8,0.5635857,3.9451,0.014257778
travel_63_8,5,Highly Sensitive,reactive,high,8,0.5586088,3.9102614,0.0069604847
travel_63_8,6,Easily Overwhelmed,reactive,high,8,0.39222643,2.745585,0.027342876
travel_63_8,7,Impulsive Reactor,reactive,high,8,0.53050435,3.7135303,0.005337588
travel_63_8,8,Optimistic Interpreter,positive,medium,8,1.0353758,7.2476306,0.06997691
travel_63_8,9,Gratitude Focused,positive,medium,8,0.5333591,3.7335136,0.0072865537
travel_63_8,10,Hope Oriented,positive,medium,8,0.9403931,6.5827518,0.046617527
travel_63_8,11,Reward Seeker,positive,medium,8,0.17849998,1.2494999,0.0019440216
travel_63_8,12,Negative Anticipator,negative,medium,8,0.72949207,5.1064444,0.019752154
travel_63_8,13,Critical Evaluator,negative,medium,8,0.420203,2.941421,0.0055938573
travel_63_8,14,Self Demanding,negative,medium,8,0.3144064,2.2008448,0.0054437188
travel_63_8,15,Threat Aware,negative,medium,8,0.6421277,4.494894,0.011414596
travel_63_8,16,Emotionally Balanced,balanced,medium,8,0.031526353,0.22068448,0.000172171
travel_63_8,17,Empathy Driven,balanced,medium,8,0.50853455,3.5597417,0.004313753
travel_63_8,18,Socially Sensitive,balanced,medium,8,0.3687417,2.5811918,0.008480598
travel_63_8,19,Cautious Processor,balanced,medium,8,0.013800585,0.096604094,5.3522224e-05
travel_67_10,0,Stoic Regulator,suppressive,low,10,0.09100112,0.81901014,0.0004953772
travel_67_10,1,Calm Reflective,suppressive,low,10,0.21142976,1.9028678,0.00446588
travel_67_10,2,Detached Observer,suppressive,low,10,0.076703586,0.6903323,0.0015773235
travel_67_10,3,Rational Analyzer,suppressive,low,10,0.09852573,0.8867316,0.0013503652
travel_67_10,4,Emotionally Volatile,reactive,high,10,0.50048375,4.504354,0.024299303
travel_67_10,5,Highly Sensitive,reactive,high,10,0.5183276,4.6649485,0.009554394
travel_67_10,6,Easily Overwhelmed,reactive,high,10,0.34288356,3.085952,0.0315984
travel_67_10,7,Impulsive Reactor,reactive,high,10,0.48491505,4.3642354,0.0108089205
travel_67_10,8,Optimistic Interpreter,positive,medium,10,0.919549,8.275941,0.08765353
travel_67_10,9,Gratitude Focused,positive,medium,10,0.48596328,4.3736696,0.0116256885
travel_67_10,10,Hope Oriented,positive,medium,10,0.8372772,7.535495,0.059265688
travel_67_10,11,Reward Seeker,positive,medium,10,0.15948506,1.4353656,0.0037430546
travel_67_10,12,Negative Anticipator,negative,medium,10,0.6577137,5.9194236,0.028176464
travel_67_10,13,Critical Evaluator,negative,medium,10,0.38162622,3.4346359,0.009166068
travel_67_10,14,Self Demanding,negative,medium,10,0.28211245,2.539012,0.008384246
travel_67_10,15,Threat Aware,negative,medium,10,0.58281064,5.2452955,0.01767438
travel_67_10,16,Emotionally Balanced,balanced,medium,10,0.029665424,0.2669888,6.257742e-05
travel_67_10,17,Empathy Driven,balanced,medium,10,0.47297636,4.2567873,0.0060489257
travel_67_10,18,Socially Sensitive,balanced,medium,10,0.3266783,2.9401047,0.013585642
travel_67_10,19,Cautious Processor,balanced,medium,10,0.014327403,0.12894663,3.1463154e-05
travel_70_9,0,Stoic Regulator,suppressive,low,9,0.09899478,0.7919582,0.0006167331
travel_70_9,1,Calm Reflective,suppressive,low,9,0.2271683,1.8173465,0.0041741207
travel_70_9,2,Detached Observer,suppressive,low,9,0.07952799,0.6362239,0.0010536062
travel_70_9,3,Rational Analyzer,suppressive,low,9,0.1035088,0.8280704,0.00067032455
travel_70_9,4,Emotionally Volatile,reactive,high,9,0.5376326,4.3010607,0.020853054
travel_70_9,5,Highly Sensitive,reactive,high,9,0.55145276,4.411622,0.00673178
travel_70_9,6,Easily Overwhelmed,reactive,high,9,0.3682674,2.946139,0.031004205
travel_70_9,7,Impulsive Reactor,reactive,high,9,0.51707983,4.1366386,0.0077667274
travel_70_9,8,Optimistic Interpreter,positive,medium,9,0.97987837,7.839027,0.08381951
travel_70_9,9,Gratitude Focused,positive,medium,9,0.5123903,4.0991225,0.009537594
travel_70_9,10,Hope Oriented,positive,medium,9,0.8968615,7.174892,0.060662605
travel_70_9,11,Reward Seeker,positive,medium,9,0.17052788,1.364223,0.0026988187
travel_70_9,12,Negative Anticipator,negative,medium,9,0.698653,5.589224,0.026463196
travel_70_9,13,Critical Evaluator,negative,medium,9,0.4031434,3.2251472,0.007304129
travel_70_9,14,Self Demanding,negative,medium,9,0.30012622,2.4010098,0.006888701
travel_70_9,15,Threat Aware,negative,medium,9,0.6169998,4.9359984,0.015653742
travel_70_9,16,Emotionally Balanced,balanced,medium,9,0.026963616,0.21570893,0.00010723391
travel_70_9,17,Empathy Driven,balanced,medium,9,0.5058086,4.0464687,0.009192334
travel_70_9,18,Socially Sensitive,balanced,medium,9,0.35065174,2.805214,0.012092646
travel_70_9,19,Cautious Processor,balanced,medium,9,0.010699647,0.08559717,1.3361487e-05
travel_71_8,0,Stoic Regulator,suppressive,low,10,0.09437951,0.84941554,0.0007417803
travel_71_8,1,Calm Reflective,suppressive,low,10,0.21395874,1.9256287,0.005283937
travel_71_8,2,Detached Observer,suppressive,low,10,0.0750396,0.67535645,0.0010591001
travel_71_8,3,Rational Analyzer,suppressive,low,10,0.09779466,0.8801519,0.0007554109
travel_71_8,4,Emotionally Volatile,reactive,high,10,0.50358504,4.532265,0.025545873
travel_71_8,5,Highly Sensitive,reactive,high,10,0.5242826,4.718543,0.009694131
travel_71_8,6,Easily Overwhelmed,reactive,high,10,0.34029368,3.062643,0.031424128
travel_71_8,7,Impulsive Reactor,reactive,high,10,0.4921548,4.4293933,0.011006784
travel_71_8,8,Optimistic Interpreter,positive,medium,10,0.9287084,8.358376,0.0896923
travel_71_8,9,Gratitude Focused,positive,medium,10,0.49469647,4.452268,0.012697522
travel_71_8,10,Hope Oriented,positive,medium,10,0.85156065,7.664046,0.0638527
travel_71_8,11,Reward Seeker,positive,medium,10,0.161614,1.454526,0.0029802537
travel_71_8,12,Negative Anticipator,negative,medium,10,0.66824996,6.01425,0.030408412
travel_71_8,13,Critical Evaluator,negative,medium,10,0.3885987,3.4973884,0.009789922
travel_71_8,14,Self Demanding,negative,medium,10,0.28769892,2.5892904,0.008641614
travel_71_8,15,Threat Aware,negative,medium,10,0.5934479,5.341031,0.019312762
travel_71_8,16,Emotionally Balanced,balanced,medium,10,0.025598355,0.23038518,0.00015436247
travel_71_8,17,Empathy Driven,balanced,medium,10,0.4774702,4.2972317,0.0067768674
travel_71_8,18,Socially Sensitive,balanced,medium,10,0.32772762,2.9495485,0.014746249
travel_71_8,19,Cautious Processor,balanced,medium,10,0.010621286,0.095591575,3.517591e-05
travel_78_8,0,Stoic Regulator,suppressive,low,8,0.10421098,0.72947687,0.0005945218
travel_78_8,1,Calm Reflective,suppressive,low,8,0.24226543,1.695858,0.0034373722
travel_78_8,2,Detached Observer,suppressive,low,8,0.08228099,0.57596695,0.0012273578
travel_78_8,3,Rational Analyzer,suppressive,low,8,0.103337474,0.7233623,0.00063154794
travel_78_8,4,Emotionally Volatile,reactive,high,8,0.5698923,3.9892461,0.015659712
travel_78_8,5,Highly Sensitive,reactive,high,8,0.56795627,3.975694,0.006634414
travel_78_8,6,Easily Overwhelmed,reactive,high,8,0.39765677,2.7835975,0.030595249
travel_78_8,7,Impulsive Reactor,reactive,high,8,0.53853166,3.7697217,0.005949456
travel_78_8,8,Optimistic Interpreter,positive,medium,8,1.0384672,7.2692704,0.064654745
travel_78_8,9,Gratitude Focused,positive,medium,8,0.5302184,3.7115288,0.0055427896
travel_78_8,10,Hope Oriented,positive,medium,8,0.94455254,6.611868,0.042659976
travel_78_8,11,Reward Seeker,positive,medium,8,0.17190804,1.2033563,0.0020434333
travel_78_8,12,Negative Anticipator,negative,medium,8,0.7299419,5.1095934,0.017355222
travel_78_8,13,Critical Evaluator,negative,medium,8,0.41599414,2.911959,0.004858348
travel_78_8,14,Self Demanding,negative,medium,8,0.30935073,2.165455,0.005214102
travel_78_8,15,Threat Aware,negative,medium,8,0.64113665,4.4879565,0.009399178
travel_78_8,16,Emotionally Balanced,balanced,medium,8,0.031976964,0.22383876,0.00015600747
travel_78_8,17,Empathy Driven,balanced,medium,8,0.5179859,3.6259012,0.0044958373
travel_78_8,18,Socially Sensitive,balanced,medium,8,0.3748364,2.6238546,0.010841257
travel_78_8,19,Cautious Processor,balanced,medium,8,0.015319793,0.107238546,2.79846e-05
travel_84_9,0,Stoic Regulator,suppressive,low,10,0.09068488,0.81616396,0.00043835258
travel_84_9,1,Calm Reflective,suppressive,low,10,0.21217807,1.9096026,0.004514344
travel_84_9,2,Detached Observer,suppressive,low,10,0.078808695,0.7092783,0.0017228212
travel_84_9,3,Rational Analyzer,suppressive,low,10,0.102278024,0.9205022,0.0014556877
travel_84_9,4,Emotionally Volatile,reactive,high,10,0.5033765,4.5303884,0.025501795
travel_84_9,5,Highly Sensitive,reactive,high,10,0.52140206,4.6926184,0.010457148
travel_84_9,6,Easily Overwhelmed,reactive,high,10,0.34438223,3.09944,0.032269333
travel_84_9,7,Impulsive Reactor,reactive,high,10,0.48721325,4.384919,0.011436334
travel_84_9,8,Optimistic Interpreter,positive,medium,10,0.9271432,8.344289,0.09292452
travel_84_9,9,Gratitude Focused,positive,medium,10,0.48790228,4.3911204,0.011996615
travel_84_9,10,Hope Oriented,positive,medium,10,0.8458822,7.6129394,0.06378678
travel_84_9,11,Reward Seeker,positive,medium,10,0.16367204,1.4730484,0.0039119357
travel_84_9,12,Negative Anticipator,negative,medium,10,0.66151464,5.953632,0.02934527
travel_84_9,13,Critical Evaluator,negative,medium,10,0.38334453,3.450101,0.009255702
travel_84_9,14,Self Demanding,negative,medium,10,0.28436738,2.5593064,0.008437806
travel_84_9,15,Threat Aware,negative,medium,10,0.5857902,5.272112,0.018323826
travel_84_9,16,Emotionally Balanced,balanced,medium,10,0.031397242,0.2825752,9.8092976e-05
travel_84_9,17,Empathy Driven,balanced,medium,10,0.4777716,4.2999444,0.0067700315
travel_84_9,18,Socially Sensitive,balanced,medium,10,0.3283107,2.9547963,0.014254032
travel_84_9,19,Cautious Processor,balanced,medium,10,0.01647735,0.14829615,2.3790453e-05
travel_91_10,0,Stoic Regulator,suppressive,low,10,0.09298345,0.836851,0.00054953655
travel_91_10,1,Calm Reflective,suppressive,low,10,0.2162519,1.946267,0.005160372
travel_91_10,2,Detached Observer,suppressive,low,10,0.078844264,0.70959836,0.0014600973
travel_91_10,3,Rational Analyzer,suppressive,low,10,0.10319463,0.9287517,0.0012880481
travel_91_10,4,Emotionally Volatile,reactive,high,10,0.50795335,4.57158,0.025245912
travel_91_10,5,Highly Sensitive,reactive,high,10,0.52480197,4.723218,0.009156973
travel_91_10,6,Easily Overwhelmed,reactive,high,10,0.34777063,3.1299357,0.033654124
travel_91_10,7,Impulsive Reactor,reactive,high,10,0.4923681,4.431313,0.011428665
travel_91_10,8,Optimistic Interpreter,positive,medium,10,0.9262795,8.336515,0.092554964
travel_91_10,9,Gratitude Focused,positive,medium,10,0.4905441,4.414897,0.012874935
travel_91_10,10,Hope Oriented,positive,medium,10,0.84548515,7.6093664,0.06409782
travel_91_10,11,Reward Seeker,positive,medium,10,0.16631296,1.4968166,0.0041259932
travel_91_10,12,Negative Anticipator,negative,medium,10,0.6624719,5.962247,0.029959466
travel_91_10,13,Critical Evaluator,negative,medium,10,0.38718227,3.4846404,0.010425469
travel_91_10,14,Self Demanding,negative,medium,10,0.28828442,2.59456,0.009562403
travel_91_10,15,Threat Aware,negative,medium,10,0.58824134,5.2941723,0.01916953
travel_91_10,16,Emotionally Balanced,balanced,medium,10,0.025859429,0.23273486,6.5145665e-05
travel_91_10,17,Empathy Driven,balanced,medium,10,0.47448248,4.2703424,0.0060879053
travel_91_10,18,Socially Sensitive,balanced,medium,10,0.3340492,3.0064428,0.01519788
travel_91_10,19,Cautious Processor,balanced,medium,10,0.010963391,0.09867051,1.4341804e-05
weather_12_8,0,Stoic Regulator,suppressive,low,10,0.093137585,0.83823824,0.0005388751
weather_12_8,1,Calm Reflective,suppressive,low,10,0.21121101,1.900899,0.0047985106
weather_12_8,2,Detached Observer,suppressive,low,10,0.07600513,0.68404615,0.0011152833
weather_12_8,3,Rational Analyzer,suppressive,low,10,0.09991262,0.8992136,0.0009230462
weather_12_8,4,Emotionally Volatile,reactive,high,10,0.501709,4.515381,0.025863161
weather_12_8,5,Highly Sensitive,reactive,high,10,0.52120465,4.6908417,0.010225876
weather_12_8,6,Easily Overwhelmed,reactive,high,10,0.33728436,3.0355592,0.031031553
weather_12_8,7,Impulsive Reactor,reactive,high,10,0.48894322,4.400489,0.01174211
weather_12_8,8,Optimistic Interpreter,positive,medium,10,0.93223923,8.390153,0.09467532
weather_12_8,9,Gratitude Focused,positive,medium,10,0.4914165,4.4227486,0.011344512
weather_12_8,10,Hope Oriented,positive,medium,10,0.8552378,7.69714,0.06799763
weather_12_8,11,Reward Seeker,positive,medium,10,0.16533798,1.4880419,0.0033963677
weather_12_8,12,Negative Anticipator,negative,medium,10,0.66715455,6.0043907,0.030125681
weather_12_8,13,Critical Evaluator,negative,medium,10,0.38656092,3.4790483,0.008591948
weather_12_8,14,Self Demanding,negative,medium,10,0.28797677,2.591791,0.007948314
weather_12_8,15,Threat Aware,negative,medium,10,0.5912808,5.3215275,0.018510176
weather_12_8,16,Emotionally Balanced,balanced,medium,10,0.02652345,0.23871106,0.00011741869
weather_12_8,17,Empathy Driven,balanced,medium,10,0.47360304,4.2624273,0.0069426885
weather_12_8,18,Socially Sensitive,balanced,medium,10,0.32466316,2.9219685,0.014329281
weather_12_8,19,Cautious Processor,balanced,medium,10,0.011835707,0.10652137,1.3128408e-05
weather_13_10,0,Stoic Regulator,suppressive,low,10,0.09137157,0.8223442,0.00071843085
weather_13_10,1,Calm Reflective,suppressive,low,10,0.2128192,1.9153728,0.005559093
weather_13_10,2,Detached Observer,suppressive,low,10,0.078528404,0.70675564,0.0013646352
weather_13_10,3,Rational Analyzer,suppressive,low,10,0.102767706,0.92490935,0.0011809316
weather_13_10,4,Emotionally Volatile,reactive,high,10,0.5047556,4.5428004,0.026455801
weather_13_10,5,Highly Sensitive,reactive,high,10,0.5226672,4.7040052,0.00908182
weather_13_10,6,Easily Overwhelmed,reactive,high,10,0.34223676,3.0801308,0.033618093
weather_13_10,7,Impulsive Reactor,reactive,high,10,0.48963514,4.4067163,0.011316079
weather_13_10,8,Optimistic Interpreter,positive,medium,10,0.9280135,8.352121,0.09432108
weather_13_10,9,Gratitude Focused,positive,medium,10,0.48934302,4.404087,0.012064513
weather_13_10,10,Hope Oriented,positive,medium,10,0.8477299,7.6295695,0.06589692
weather_13_10,11,Reward Seeker,positive,medium,10,0.16641921,1.4977729,0.003758529
weather_13_10,12,Negative Anticipator,negative,medium,10,0.6635135,5.9716215,0.030107848
weather_13_10,13,Critical Evaluator,negative,medium,10,0.38583353,3.4725018,0.009224742
weather_13_10,14,Self Demanding,negative,medium,10,0.28775847,2.589826,0.008325545
weather_13_10,15,Threat Aware,negative,medium,10,0.5882091,5.293882,0.018631965
weather_13_10,16,Emotionally Balanced,balanced,medium,10,0.026492871,0.23843583,0.00011854594
weather_13_10,17,Empathy Driven,balanced,medium,10,0.47340202,4.260618,0.0070411554
weather_13_10,18,Socially Sensitive,balanced,medium,10,0.3285972,2.9573748,0.0159586
weather_13_10,19,Cautious Processor,balanced,medium,10,0.012117546,0.10905791,3.4660297e-05
weather_15_10,0,Stoic Regulator,suppressive,low,10,0.09423801,0.84814215,0.0006312585
weather_15_10,1,Calm Reflective,suppressive,low,10,0.2160196,1.9441764,0.005439208
weather_15_10,2,Detached Observer,suppressive,low,10,0.07703992,0.69335926,0.0012891775
weather_15_10,3,Rational Analyzer,suppressive,low,10,0.1011777,0.9105993,0.0010559377
weather_15_10,4,Emotionally Volatile,reactive,high,10,0.5094183,4.584765,0.026576761
weather_15_10,5,Highly Sensitive,reactive,high,10,0.5307468,4.7767215,0.008211968
weather_15_10,6,Easily Overwhelmed,reactive,high,10,0.34593922,3.113453,0.03452041
weather_15_10,7,Impulsive Reactor,reactive,high,10,0.49492174,4.4542956,0.010632742
weather_15_10,8,Optimistic Interpreter,positive,medium,10,0.92690873,8.342178,0.09613036
weather_15_10,9,Gratitude Focused,positive,medium,10,0.48815045,4.393354,0.012196261
weather_15_10,10,Hope Oriented,positive,medium,10,0.8471175,7.6240573,0.06824916
weather_15_10,11,Reward Seeker,positive,medium,10,0.1653027,1.4877243,0.003679722
weather_15_10,12,Negative Anticipator,negative,medium,10,0.661865,5.9567847,0.030970348
weather_15_10,13,Critical Evaluator,negative,medium,10,0.38500208,3.4650187,0.009200373
weather_15_10,14,Self Demanding,negative,medium,10,0.28686228,2.5817606,0.008138503
weather_15_10,15,Threat Aware,negative,medium,10,0.5863697,5.277327,0.019193165
weather_15_10,16,Emotionally Balanced,balanced,medium,10,0.027114838,0.24403355,7.7709105e-05
weather_15_10,17,Empathy Driven,balanced,medium,10,0.4779881,4.3018928,0.009143993
weather_15_10,18,Socially Sensitive,balanced,medium,10,0.33376122,3.003851,0.015704721
weather_15_10,19,Cautious Processor,balanced,medium,10,0.011537638,0.10383874,1.1113625e-05
weather_24_9,0,Stoic Regulator,suppressive,low,9,0.09580292,0.76642334,0.00052926113
weather_24_9,1,Calm Reflective,suppressive,low,9,0.22324657,1.7859726,0.003970395
weather_24_9,2,Detached Observer,suppressive,low,9,0.08106212,0.648497,0.0011646223
weather_24_9,3,Rational Analyzer,suppressive,low,9,0.10590721,0.8472577,0.0008474571
weather_24_9,4,Emotionally Volatile,reactive,high,9,0.5367098,4.2936783,0.020845756
weather_24_9,5,Highly Sensitive,reactive,high,9,0.5497885,4.398308,0.0072567007
weather_24_9,6,Easily Overwhelmed,reactive,high,9,0.36368278,2.9094622,0.029734632
weather_24_9,7,Impulsive Reactor,reactive,high,9,0.51588225,4.127058,0.007998549
weather_24_9,8,Optimistic Interpreter,positive,medium,9,0.98682463,7.894597,0.09096785
weather_24_9,9,Gratitude Focused,positive,medium,9,0.51618373,4.12947,0.010038272
weather_24_9,10,Hope Oriented,positive,medium,9,0.90565425,7.245234,0.06656336
weather_24_9,11,Reward Seeker,positive,medium,9,0.17456414,1.3965131,0.0029973635
weather_24_9,12,Negative Anticipator,negative,medium,9,0.7047798,5.6382384,0.028101768
weather_24_9,13,Critical Evaluator,negative,medium,9,0.40580434,3.2464347,0.0073905312
weather_24_9,14,Self Demanding,negative,medium,9,0.303416,2.427328,0.007012885
weather_24_9,15,Threat Aware,negative,medium,9,0.6229727,4.983782,0.016614169
weather_24_9,16,Emotionally Balanced,balanced,medium,9,0.027217988,0.2177439,0.00010080563
weather_24_9,17,Empathy Driven,balanced,medium,9,0.50096536,4.007723,0.007839993
